si.dos
# , E (eV) ,  dos(E)    , Int dos(E) 
  ,11.190,1.52E+00,1.333E+01
  ,11.200,1.508E+00,1.334E+01
  ,11.210,1.497E+00,1.336E+01
  ,11.220,1.485E+00,1.337E+01
  ,11.230,1.474E+00,1.338E+01
  ,11.240,1.462E+00,1.34E+01
  ,11.250,1.449E+00,1.341E+01
  ,11.260,1.437E+00,1.343E+01
  ,11.270,1.424E+00,1.344E+01
  ,11.280,1.411E+00,1.346E+01
  ,11.290,1.398E+00,1.347E+01
  ,11.300,1.385E+00,1.349E+01
  ,11.310,1.372E+00,1.35E+01
  ,11.320,1.358E+00,1.351E+01
  ,11.330,1.344E+00,1.353E+01
  ,11.340,1.33E+00,1.354E+01
  ,11.350,1.317E+00,1.355E+01
  ,11.360,1.304E+00,1.357E+01
  ,11.370,1.291E+00,1.358E+01
  ,11.380,1.276E+00,1.359E+01
  ,11.390,1.262E+00,1.36E+01
  ,11.400,1.248E+00,1.362E+01
  ,11.410,1.235E+00,1.363E+01
  ,11.420,1.222E+00,1.364E+01
  ,11.430,1.21E+00,1.365E+01
  ,11.440,1.198E+00,1.367E+01
  ,11.450,1.186E+00,1.368E+01
  ,11.460,1.175E+00,1.369E+01
  ,11.470,1.164E+00,1.37E+01
  ,11.480,1.154E+00,1.371E+01
  ,11.490,1.144E+00,1.372E+01
  ,11.500,1.134E+00,1.374E+01
  ,11.510,1.124E+00,1.375E+01
  ,11.520,1.116E+00,1.376E+01
  ,11.530,1.107E+00,1.377E+01
  ,11.540,1.099E+00,1.378E+01
  ,11.550,1.091E+00,1.379E+01
  ,11.560,1.083E+00,1.38E+01
  ,11.570,1.076E+00,1.381E+01
  ,11.580,1.069E+00,1.382E+01
  ,11.590,1.063E+00,1.383E+01
  ,11.600,1.056E+00,1.384E+01
  ,11.610,1.05E+00,1.386E+01
  ,11.620,1.045E+00,1.387E+01
  ,11.630,1.044E+00,1.388E+01
  ,11.640,1.043E+00,1.389E+01
  ,11.650,1.041E+00,1.39E+01
  ,11.660,1.039E+00,1.391E+01
  ,11.670,1.037E+00,1.392E+01
  ,11.680,1.034E+00,1.393E+01
  ,11.690,1.032E+00,1.394E+01
  ,11.700,1.029E+00,1.395E+01
  ,11.710,1.026E+00,1.396E+01
  ,11.720,1.022E+00,1.397E+01
  ,11.730,1.019E+00,1.398E+01
  ,11.740,1.015E+00,1.399E+01
  ,11.750,1.011E+00,1.4E+01
  ,11.760,1.007E+00,1.401E+01
  ,11.770,1.002E+00,1.402E+01
  ,11.780,9.984E-01,1.403E+01
  ,11.790,9.958E-01,1.404E+01
  ,11.800,9.932E-01,1.405E+01
  ,11.810,9.906E-01,1.406E+01
  ,11.820,9.687E-01,1.407E+01
  ,11.830,9.582E-01,1.408E+01
  ,11.840,9.553E-01,1.409E+01
  ,11.850,9.555E-01,1.41E+01
  ,11.860,9.556E-01,1.411E+01
  ,11.870,9.554E-01,1.412E+01
  ,11.880,9.552E-01,1.413E+01
  ,11.890,9.547E-01,1.414E+01
  ,11.900,9.541E-01,1.415E+01
  ,11.910,9.533E-01,1.416E+01
  ,11.920,9.524E-01,1.417E+01
  ,11.930,9.513E-01,1.417E+01
  ,11.940,9.5E-01,1.418E+01
  ,11.950,9.486E-01,1.419E+01
  ,11.960,9.469E-01,1.42E+01
  ,11.970,9.452E-01,1.421E+01
  ,11.980,9.432E-01,1.422E+01
  ,11.990,9.411E-01,1.423E+01
  ,12.000,9.388E-01,1.424E+01
  ,12.010,9.363E-01,1.425E+01
  ,12.020,9.337E-01,1.426E+01
  ,12.030,9.309E-01,1.427E+01
  ,12.040,9.279E-01,1.428E+01
  ,12.050,9.247E-01,1.429E+01
  ,12.060,9.214E-01,1.43E+01
  ,12.070,9.179E-01,1.431E+01
  ,12.080,9.142E-01,1.432E+01
  ,12.090,9.104E-01,1.432E+01
  ,12.100,9.064E-01,1.433E+01
  ,12.110,9.022E-01,1.434E+01
  ,12.120,8.979E-01,1.435E+01
  ,12.130,8.933E-01,1.436E+01
  ,12.140,8.907E-01,1.437E+01
  ,12.150,8.915E-01,1.438E+01
  ,12.160,8.924E-01,1.439E+01
  ,12.170,8.932E-01,1.44E+01
  ,12.180,8.941E-01,1.44E+01
  ,12.190,8.95E-01,1.441E+01
  ,12.200,8.96E-01,1.442E+01
  ,12.210,8.97E-01,1.443E+01
  ,12.220,8.98E-01,1.444E+01
  ,12.230,8.99E-01,1.445E+01
  ,12.240,9.001E-01,1.446E+01
  ,12.250,9.012E-01,1.447E+01
  ,12.260,9.024E-01,1.448E+01
  ,12.270,9.035E-01,1.449E+01
  ,12.280,9.047E-01,1.449E+01
  ,12.290,9.06E-01,1.45E+01
  ,12.300,9.072E-01,1.451E+01
  ,12.310,9.085E-01,1.452E+01
  ,12.320,9.099E-01,1.453E+01
  ,12.330,9.112E-01,1.454E+01
  ,12.340,9.126E-01,1.455E+01
  ,12.350,9.14E-01,1.456E+01
  ,12.360,9.155E-01,1.457E+01
  ,12.370,9.17E-01,1.458E+01
  ,12.380,9.185E-01,1.459E+01
  ,12.390,9.2E-01,1.46E+01
  ,12.400,9.216E-01,1.46E+01
  ,12.410,9.232E-01,1.461E+01
  ,12.420,9.249E-01,1.462E+01
  ,12.430,9.265E-01,1.463E+01
  ,12.440,9.282E-01,1.464E+01
  ,12.450,9.3E-01,1.465E+01
  ,12.460,9.317E-01,1.466E+01
  ,12.470,9.335E-01,1.467E+01
  ,12.480,9.354E-01,1.468E+01
  ,12.490,9.372E-01,1.469E+01
  ,12.500,9.391E-01,1.47E+01
  ,12.510,9.411E-01,1.471E+01
  ,12.520,9.43E-01,1.472E+01
  ,12.530,9.45E-01,1.473E+01
  ,12.540,9.47E-01,1.474E+01
  ,12.550,9.491E-01,1.474E+01
  ,12.560,9.511E-01,1.475E+01
  ,12.570,9.533E-01,1.476E+01
  ,12.580,9.554E-01,1.477E+01
  ,12.590,9.576E-01,1.478E+01
  ,12.600,9.598E-01,1.479E+01
  ,12.610,9.62E-01,1.48E+01
  ,12.620,9.643E-01,1.481E+01
  ,12.630,9.666E-01,1.482E+01
  ,12.640,9.689E-01,1.483E+01
  ,12.650,9.713E-01,1.484E+01
  ,12.660,9.737E-01,1.485E+01
  ,12.670,9.76E-01,1.486E+01
  ,12.680,9.784E-01,1.487E+01
  ,12.690,9.808E-01,1.488E+01
  ,12.700,9.832E-01,1.489E+01
  ,12.710,9.855E-01,1.49E+01
  ,12.720,9.879E-01,1.491E+01
  ,12.730,9.902E-01,1.492E+01
  ,12.740,9.926E-01,1.493E+01
  ,12.750,9.949E-01,1.494E+01
  ,12.760,9.973E-01,1.495E+01
  ,12.770,9.996E-01,1.496E+01
  ,12.780,1.002E+00,1.497E+01
  ,12.790,1.004E+00,1.498E+01
  ,12.800,1.007E+00,1.499E+01
  ,12.810,1.009E+00,1.5E+01
  ,12.820,1.012E+00,1.501E+01
  ,12.830,1.017E+00,1.502E+01
  ,12.840,1.025E+00,1.503E+01
  ,12.850,1.034E+00,1.504E+01
  ,12.860,1.045E+00,1.505E+01
  ,12.870,1.058E+00,1.506E+01
  ,12.880,1.073E+00,1.507E+01
  ,12.890,1.09E+00,1.508E+01
  ,12.900,1.101E+00,1.509E+01
  ,12.910,1.107E+00,1.51E+01
  ,12.920,1.112E+00,1.512E+01
  ,12.930,1.117E+00,1.513E+01
  ,12.940,1.121E+00,1.514E+01
  ,12.950,1.125E+00,1.515E+01
  ,12.960,1.128E+00,1.516E+01
  ,12.970,1.131E+00,1.517E+01
  ,12.980,1.134E+00,1.518E+01
  ,12.990,1.136E+00,1.519E+01
  ,13.000,1.137E+00,1.521E+01
  ,13.010,1.138E+00,1.522E+01
  ,13.020,1.138E+00,1.523E+01
  ,13.030,1.138E+00,1.524E+01
  ,13.040,1.136E+00,1.525E+01
  ,13.050,1.135E+00,1.526E+01
  ,13.060,1.132E+00,1.527E+01
  ,13.070,1.129E+00,1.528E+01
  ,13.080,1.126E+00,1.53E+01
  ,13.090,1.122E+00,1.531E+01
  ,13.100,1.118E+00,1.532E+01
  ,13.110,1.112E+00,1.533E+01
  ,13.120,1.107E+00,1.534E+01
  ,13.130,1.101E+00,1.535E+01
  ,13.140,1.094E+00,1.536E+01
  ,13.150,1.086E+00,1.537E+01
  ,13.160,1.079E+00,1.538E+01
  ,13.170,1.07E+00,1.54E+01
  ,13.180,1.061E+00,1.541E+01
  ,13.190,1.052E+00,1.542E+01
  ,13.200,1.042E+00,1.543E+01
  ,13.210,1.031E+00,1.544E+01
  ,13.220,1.02E+00,1.545E+01
  ,13.230,1.008E+00,1.546E+01
  ,13.240,9.964E-01,1.547E+01
  ,13.250,9.858E-01,1.548E+01
  ,13.260,9.754E-01,1.549E+01
  ,13.270,9.652E-01,1.55E+01
  ,13.280,9.527E-01,1.551E+01
  ,13.290,9.393E-01,1.552E+01
  ,13.300,9.261E-01,1.553E+01
  ,13.310,9.131E-01,1.553E+01
  ,13.320,9.002E-01,1.554E+01
  ,13.330,8.874E-01,1.555E+01
  ,13.340,8.747E-01,1.556E+01
  ,13.350,8.622E-01,1.557E+01
  ,13.360,8.498E-01,1.558E+01
  ,13.370,8.376E-01,1.559E+01
  ,13.380,8.254E-01,1.56E+01
  ,13.390,8.135E-01,1.56E+01
  ,13.400,8.016E-01,1.561E+01
  ,13.410,7.899E-01,1.562E+01
  ,13.420,7.784E-01,1.563E+01
  ,13.430,7.67E-01,1.564E+01
  ,13.440,7.557E-01,1.564E+01
  ,13.450,7.445E-01,1.565E+01
  ,13.460,7.335E-01,1.566E+01
  ,13.470,7.226E-01,1.567E+01
  ,13.480,7.119E-01,1.567E+01
  ,13.490,7.013E-01,1.568E+01
  ,13.500,6.908E-01,1.569E+01
  ,13.510,6.805E-01,1.569E+01
  ,13.520,6.703E-01,1.57E+01
  ,13.530,6.602E-01,1.571E+01
  ,13.540,6.503E-01,1.571E+01
  ,13.550,6.405E-01,1.572E+01
  ,13.560,6.309E-01,1.573E+01
  ,13.570,6.214E-01,1.573E+01
  ,13.580,6.12E-01,1.574E+01
  ,13.590,6.028E-01,1.574E+01
  ,13.600,5.937E-01,1.575E+01
  ,13.610,5.847E-01,1.576E+01
  ,13.620,5.759E-01,1.576E+01
  ,13.630,5.672E-01,1.577E+01
  ,13.640,5.587E-01,1.577E+01
  ,13.650,5.502E-01,1.578E+01
  ,13.660,5.417E-01,1.578E+01
  ,13.670,5.33E-01,1.579E+01
  ,13.680,5.252E-01,1.58E+01
  ,13.690,5.173E-01,1.58E+01
  ,13.700,5.093E-01,1.581E+01
  ,13.710,5.011E-01,1.581E+01
  ,13.720,4.927E-01,1.582E+01
  ,13.730,4.842E-01,1.582E+01
  ,13.740,4.754E-01,1.583E+01
  ,13.750,4.665E-01,1.583E+01
  ,13.760,4.192E-01,1.583E+01
  ,13.770,3.928E-01,1.584E+01
  ,13.780,3.888E-01,1.584E+01
  ,13.790,3.884E-01,1.585E+01
  ,13.800,3.881E-01,1.585E+01
  ,13.810,3.879E-01,1.585E+01
  ,13.820,3.878E-01,1.586E+01
  ,13.830,3.878E-01,1.586E+01
  ,13.840,3.877E-01,1.587E+01
  ,13.850,3.876E-01,1.587E+01
  ,13.860,3.876E-01,1.587E+01
  ,13.870,3.868E-01,1.588E+01
  ,13.880,3.852E-01,1.588E+01
  ,13.890,3.828E-01,1.588E+01
  ,13.900,3.795E-01,1.589E+01
  ,13.910,3.754E-01,1.589E+01
  ,13.920,3.704E-01,1.59E+01
  ,13.930,3.646E-01,1.59E+01
  ,13.940,3.579E-01,1.59E+01
  ,13.950,3.504E-01,1.591E+01
  ,13.960,3.42E-01,1.591E+01
  ,13.970,3.328E-01,1.591E+01
  ,13.980,3.228E-01,1.592E+01
  ,13.990,3.119E-01,1.592E+01
  ,14.000,3.002E-01,1.592E+01
  ,14.010,2.876E-01,1.593E+01
  ,14.020,2.741E-01,1.593E+01
  ,14.030,2.599E-01,1.593E+01
  ,14.040,2.448E-01,1.593E+01
  ,14.050,2.288E-01,1.594E+01
  ,14.060,2.12E-01,1.594E+01
  ,14.070,1.943E-01,1.594E+01
  ,14.080,1.758E-01,1.594E+01
  ,14.090,1.565E-01,1.594E+01
  ,14.100,1.417E-01,1.595E+01
  ,14.110,1.297E-01,1.595E+01
  ,14.120,1.172E-01,1.595E+01
  ,14.130,1.044E-01,1.595E+01
  ,14.140,9.123E-02,1.595E+01
  ,14.150,8.701E-02,1.595E+01
  ,14.160,8.597E-02,1.595E+01
  ,14.170,8.494E-02,1.595E+01
  ,14.180,8.391E-02,1.595E+01
  ,14.190,8.289E-02,1.595E+01
  ,14.200,8.188E-02,1.596E+01
  ,14.210,8.087E-02,1.596E+01
  ,14.220,7.987E-02,1.596E+01
  ,14.230,7.888E-02,1.596E+01
  ,14.240,7.789E-02,1.596E+01
  ,14.250,7.691E-02,1.596E+01
  ,14.260,7.593E-02,1.596E+01
  ,14.270,7.496E-02,1.596E+01
  ,14.280,7.399E-02,1.596E+01
  ,14.290,7.304E-02,1.596E+01
  ,14.300,7.209E-02,1.596E+01
  ,14.310,7.114E-02,1.596E+01
  ,14.320,7.02E-02,1.596E+01
  ,14.330,6.927E-02,1.597E+01
  ,14.340,6.834E-02,1.597E+01
  ,14.350,6.742E-02,1.597E+01
  ,14.360,6.651E-02,1.597E+01
  ,14.370,6.56E-02,1.597E+01
  ,14.380,6.47E-02,1.597E+01
  ,14.390,6.38E-02,1.597E+01
  ,14.400,6.291E-02,1.597E+01
  ,14.410,6.203E-02,1.597E+01
  ,14.420,6.115E-02,1.597E+01
  ,14.430,6.028E-02,1.597E+01
  ,14.440,5.942E-02,1.597E+01
  ,14.450,5.856E-02,1.597E+01
  ,14.460,5.771E-02,1.597E+01
  ,14.470,5.686E-02,1.597E+01
  ,14.480,5.603E-02,1.597E+01
  ,14.490,5.519E-02,1.598E+01
  ,14.500,5.437E-02,1.598E+01
  ,14.510,5.355E-02,1.598E+01
  ,14.520,5.273E-02,1.598E+01
  ,14.530,5.192E-02,1.598E+01
  ,14.540,5.112E-02,1.598E+01
  ,14.550,5.033E-02,1.598E+01
  ,14.560,4.954E-02,1.598E+01
  ,14.570,4.875E-02,1.598E+01
  ,14.580,4.798E-02,1.598E+01
  ,14.590,4.721E-02,1.598E+01
  ,14.600,4.644E-02,1.598E+01
  ,14.610,4.568E-02,1.598E+01
  ,14.620,4.493E-02,1.598E+01
  ,14.630,4.419E-02,1.598E+01
  ,14.640,4.345E-02,1.598E+01
  ,14.650,4.271E-02,1.598E+01
  ,14.660,4.199E-02,1.598E+01
  ,14.670,4.127E-02,1.598E+01
  ,14.680,4.055E-02,1.598E+01
  ,14.690,3.984E-02,1.598E+01
  ,14.700,3.914E-02,1.599E+01
  ,14.710,3.845E-02,1.599E+01
  ,14.720,3.776E-02,1.599E+01
  ,14.730,3.707E-02,1.599E+01
  ,14.740,3.64E-02,1.599E+01
  ,14.750,3.573E-02,1.599E+01
  ,14.760,3.506E-02,1.599E+01
  ,14.770,3.44E-02,1.599E+01
  ,14.780,3.375E-02,1.599E+01
  ,14.790,3.31E-02,1.599E+01
  ,14.800,3.246E-02,1.599E+01
  ,14.810,3.183E-02,1.599E+01
  ,14.820,3.12E-02,1.599E+01
  ,14.830,3.058E-02,1.599E+01
  ,14.840,2.997E-02,1.599E+01
  ,14.850,2.936E-02,1.599E+01
  ,14.860,2.876E-02,1.599E+01
  ,14.870,2.816E-02,1.599E+01
  ,14.880,2.757E-02,1.599E+01
  ,14.890,2.699E-02,1.599E+01
  ,14.900,2.641E-02,1.599E+01
  ,14.910,2.584E-02,1.599E+01
  ,14.920,2.528E-02,1.599E+01
  ,14.930,2.472E-02,1.599E+01
  ,14.940,2.417E-02,1.599E+01
  ,14.950,2.362E-02,1.599E+01
  ,14.960,2.308E-02,1.599E+01
  ,14.970,2.255E-02,1.599E+01
  ,14.980,2.202E-02,1.599E+01
  ,14.990,2.15E-02,1.599E+01
  ,15.000,2.098E-02,1.599E+01
  ,15.010,2.048E-02,1.599E+01
  ,15.020,1.997E-02,1.599E+01
  ,15.030,1.948E-02,1.599E+01
  ,15.040,1.899E-02,1.6E+01
  ,15.050,1.85E-02,1.6E+01
  ,15.060,1.803E-02,1.6E+01
  ,15.070,1.755E-02,1.6E+01
  ,15.080,1.709E-02,1.6E+01
  ,15.090,1.663E-02,1.6E+01
  ,15.100,1.618E-02,1.6E+01
  ,15.110,1.573E-02,1.6E+01
  ,15.120,1.529E-02,1.6E+01
  ,15.130,1.486E-02,1.6E+01
  ,15.140,1.443E-02,1.6E+01
  ,15.150,1.401E-02,1.6E+01
  ,15.160,1.36E-02,1.6E+01
  ,15.170,1.319E-02,1.6E+01
  ,15.180,1.278E-02,1.6E+01
  ,15.190,1.239E-02,1.6E+01
  ,15.200,1.2E-02,1.6E+01
  ,15.210,1.161E-02,1.6E+01
  ,15.220,1.124E-02,1.6E+01
  ,15.230,1.087E-02,1.6E+01
  ,15.240,1.05E-02,1.6E+01
  ,15.250,1.014E-02,1.6E+01
  ,15.260,9.789E-03,1.6E+01
  ,15.270,9.442E-03,1.6E+01
  ,15.280,9.102E-03,1.6E+01
  ,15.290,8.768E-03,1.6E+01
  ,15.300,8.441E-03,1.6E+01
  ,15.310,8.119E-03,1.6E+01
  ,15.320,7.804E-03,1.6E+01
  ,15.330,7.495E-03,1.6E+01
  ,15.340,7.193E-03,1.6E+01
  ,15.350,6.896E-03,1.6E+01
  ,15.360,6.606E-03,1.6E+01
  ,15.370,6.322E-03,1.6E+01
  ,15.380,6.044E-03,1.6E+01
  ,15.390,5.773E-03,1.6E+01
  ,15.400,5.507E-03,1.6E+01
  ,15.410,5.248E-03,1.6E+01
  ,15.420,4.996E-03,1.6E+01
  ,15.430,4.749E-03,1.6E+01
  ,15.440,4.509E-03,1.6E+01
  ,15.450,4.275E-03,1.6E+01
  ,15.460,4.047E-03,1.6E+01
  ,15.470,3.825E-03,1.6E+01
  ,15.480,3.61E-03,1.6E+01
  ,15.490,3.401E-03,1.6E+01
  ,15.500,3.198E-03,1.6E+01
  ,15.510,3.001E-03,1.6E+01
  ,15.520,2.811E-03,1.6E+01
  ,15.530,2.627E-03,1.6E+01
  ,15.540,2.449E-03,1.6E+01
  ,15.550,2.277E-03,1.6E+01
  ,15.560,2.112E-03,1.6E+01
  ,15.570,1.953E-03,1.6E+01
  ,15.580,1.8E-03,1.6E+01
  ,15.590,1.653E-03,1.6E+01
  ,15.600,1.512E-03,1.6E+01
  ,15.610,1.378E-03,1.6E+01
  ,15.620,1.25E-03,1.6E+01
  ,15.630,1.128E-03,1.6E+01
  ,15.640,1.013E-03,1.6E+01
  ,15.650,9.035E-04,1.6E+01
  ,15.660,8.005E-04,1.6E+01
  ,15.670,7.037E-04,1.6E+01
  ,15.680,6.131E-04,1.6E+01
  ,15.690,5.287E-04,1.6E+01
  ,15.700,4.506E-04,1.6E+01
  ,15.710,3.788E-04,1.6E+01
  ,15.720,3.131E-04,1.6E+01
  ,15.730,2.538E-04,1.6E+01
  ,15.740,2.006E-04,1.6E+01
  ,15.750,1.537E-04,1.6E+01
  ,15.760,1.13E-04,1.6E+01
  ,15.770,7.859E-05,1.6E+01
  ,15.780,5.039E-05,1.6E+01
  ,15.790,2.844E-05,1.6E+01
  ,15.800,1.272E-05,1.6E+01
  ,15.810,3.242E-06,1.6E+01
  ,15.820,1.183E-09,1.6E+01
  ,15.830,0E+00,1.6E+01
  ,15.840,0E+00,1.6E+01
  ,15.850,0E+00,1.6E+01
  ,15.860,0E+00,1.6E+01
  ,15.870,0E+00,1.6E+01
  ,15.880,0E+00,1.6E+01
  ,15.890,0E+00,1.6E+01
  ,15.900,0E+00,1.6E+01
  ,15.910,0E+00,1.6E+01
  ,15.920,0E+00,1.6E+01
  ,15.930,0E+00,1.6E+01
  ,15.940,0E+00,1.6E+01
  ,15.950,0E+00,1.6E+01
  ,15.960,0E+00,1.6E+01
  ,15.970,0E+00,1.6E+01
  ,15.980,0E+00,1.6E+01
  ,15.990,0E+00,1.6E+01
  ,16.000,0E+00,1.6E+01
